policy_id,contract_id,loss_date,loss_amount,attachment_point,limit,exposure
P8224,C002,2021-11-28,20104.84,200000,1000000,0.83
P8225,C001,2021-05-27,19611.01,100000,500000,0.8
P8226,C002,2021-11-02,19264.46,200000,1000000,1.13
P8227,C001,2016-04-13,40449.35,100000,500000,1.14
P8228,C002,2017-06-09,19634.03,200000,1000000,0.88
P8229,C001,2022-01-25,202348.17,100000,500000,1.07
P8230,C001,2022-04-12,87200.92,100000,500000,0.82
P8231,C001,2017-06-30,26951.91,100000,500000,0.94
P8232,C001,2022-01-29,24573.77,100000,500000,0.97
P8233,C002,2015-06-27,213643.22,200000,1000000,1.18
P8234,C001,2023-01-02,38018.06,100000,500000,0.86
P8235,C002,2017-02-26,25533.36,200000,1000000,0.86
P8236,C002,2021-01-11,13001.69,200000,1000000,0.93
P8237,C002,2020-12-12,21890.68,200000,1000000,0.82
P8238,C002,2017-03-07,21326.39,200000,1000000,0.84
P8239,C001,2013-07-12,24075.59,100000,500000,1.16
P8240,C001,2017-10-29,181581.68,100000,500000,1.08
P8241,C001,2016-02-10,21799.45,100000,500000,1.06
P8242,C001,2018-11-22,97761.0,100000,500000,1.05
P8243,C001,2016-06-06,22808.52,100000,500000,0.83
P8244,C001,2019-10-14,18894.06,100000,500000,0.82
P8245,C001,2020-05-31,86893.95,100000,500000,1.0
P8246,C001,2023-11-02,17219.15,100000,500000,0.93
P8247,C001,2016-05-11,150909.61,100000,500000,0.87
P8248,C002,2013-06-04,19375.51,200000,1000000,1.04
P8249,C001,2013-01-29,21027.18,100000,500000,1.13
P8250,C001,2022-07-15,114207.83,100000,500000,1.07
P8251,C001,2013-10-05,18729.33,100000,500000,0.93
P8252,C002,2022-07-06,27046.81,200000,1000000,0.93
P8253,C001,2017-03-03,16411.12,100000,500000,0.95
P8254,C001,2015-03-11,297161.53,100000,500000,0.86
P8255,C001,2016-04-06,22913.0,100000,500000,1.12
P8256,C001,2023-02-19,30408.24,100000,500000,0.91
P8257,C002,2020-01-01,25871.87,200000,1000000,0.92
P8258,C001,2019-03-20,31931.68,100000,500000,0.98
P8259,C001,2018-07-18,21413.48,100000,500000,1.18
P8260,C001,2018-07-31,19887.19,100000,500000,0.8
P8261,C001,2013-10-03,23495.18,100000,500000,1.08
P8262,C002,2015-03-05,94983.47,200000,1000000,1.07
P8263,C001,2015-04-28,292407.73,100000,500000,0.81
P8264,C001,2023-12-23,24156.74,100000,500000,0.82
P8265,C002,2013-04-20,26457.64,200000,1000000,1.09
P8266,C002,2022-03-03,19240.04,200000,1000000,1.14
P8267,C002,2022-08-17,21998.19,200000,1000000,1.2
P8268,C001,2015-07-26,16913.01,100000,500000,0.91
P8269,C001,2017-08-12,15867.68,100000,500000,1.08
P8270,C002,2023-07-22,18119.53,200000,1000000,0.98
P8271,C001,2018-10-14,17092.4,100000,500000,1.09
P8272,C001,2023-06-12,20289.35,100000,500000,0.85
P8273,C001,2018-11-28,21133.5,100000,500000,1.17
P8274,C002,2015-06-06,12529.74,200000,1000000,1.11
P8275,C002,2021-01-11,10771.85,200000,1000000,0.88
P8276,C001,2018-02-04,12130.27,100000,500000,1.19
P8277,C001,2020-08-09,19755.91,100000,500000,1.15
P8278,C002,2019-10-24,23346.98,200000,1000000,1.1
P8279,C001,2021-10-10,15761.62,100000,500000,0.9
P8280,C002,2020-12-28,23869.91,200000,1000000,1.08
P8281,C001,2019-02-01,20758.36,100000,500000,0.91
P8282,C002,2017-07-19,34500.1,200000,1000000,1.01
P8283,C001,2018-11-15,32197.19,100000,500000,0.97
P8284,C001,2020-09-24,24884.37,100000,500000,0.98
P8285,C002,2022-07-01,18095.47,200000,1000000,0.92
P8286,C001,2021-07-17,24937.52,100000,500000,1.01
P8287,C002,2019-08-30,18882.45,200000,1000000,1.17
P8288,C002,2013-11-21,19886.52,200000,1000000,1.13
P8289,C001,2013-08-14,30285.67,100000,500000,0.82
P8290,C001,2014-04-16,133223.59,100000,500000,1.13
P8291,C001,2014-04-17,19560.16,100000,500000,1.07
P8292,C001,2016-09-17,17642.93,100000,500000,1.08
P8293,C001,2023-09-29,13512.83,100000,500000,1.0
P8294,C002,2016-04-07,31230.11,200000,1000000,1.08
P8295,C002,2019-08-17,22081.78,200000,1000000,1.02
P8296,C002,2021-06-25,17317.75,200000,1000000,0.96
P8297,C002,2016-02-18,30924.04,200000,1000000,1.16
P8298,C001,2014-06-14,19074.69,100000,500000,1.11
P8299,C001,2022-02-04,14828.12,100000,500000,1.03
P8300,C001,2023-10-10,26190.68,100000,500000,0.95
P8301,C002,2017-11-16,20167.94,200000,1000000,0.92
P8302,C001,2021-04-28,23340.2,100000,500000,1.1
P8303,C001,2019-03-29,19730.76,100000,500000,0.83
P8304,C001,2023-12-19,27895.05,100000,500000,1.17
P8305,C002,2022-07-23,20939.58,200000,1000000,0.85
P8306,C001,2021-08-23,30200.97,100000,500000,1.09
P8307,C002,2015-06-15,14362.6,200000,1000000,1.17
P8308,C002,2018-01-29,17210.85,200000,1000000,1.13
P8309,C002,2016-10-30,26640.32,200000,1000000,1.01
P8310,C002,2023-04-21,19449.5,200000,1000000,0.91
P8311,C002,2023-12-09,18437.99,200000,1000000,0.88
P8312,C002,2020-11-04,17430.62,200000,1000000,0.96
P8313,C001,2019-01-29,24026.77,100000,500000,1.03
P8314,C001,2014-03-27,26185.63,100000,500000,0.94
P8315,C001,2020-10-06,19845.49,100000,500000,1.03
P8316,C002,2023-10-26,20582.84,200000,1000000,0.96
P8317,C001,2017-01-10,18399.0,100000,500000,1.17
P8318,C002,2023-11-10,16675.82,200000,1000000,1.2
P8319,C002,2021-07-05,12564.52,200000,1000000,1.06
P8320,C001,2014-09-09,11540.34,100000,500000,1.07
P8321,C002,2013-09-08,17241.65,200000,1000000,1.18
P8322,C002,2017-03-16,11618.59,200000,1000000,1.01
P8323,C001,2013-11-12,14191.78,100000,500000,1.09
P8324,C001,2022-11-12,21257.22,100000,500000,1.01
P8325,C002,2018-05-23,89451.31,200000,1000000,1.08
P8326,C002,2022-08-11,22163.18,200000,1000000,0.84
P8327,C002,2019-04-28,20990.08,200000,1000000,0.94
P8328,C002,2022-04-20,23628.72,200000,1000000,1.13
P8329,C001,2019-12-07,29778.16,100000,500000,1.03
P8330,C002,2020-07-18,19609.98,200000,1000000,1.05
P8331,C002,2019-11-10,27855.64,200000,1000000,1.2
P8332,C001,2020-06-12,35158.85,100000,500000,0.98
P8333,C002,2021-10-10,28886.93,200000,1000000,0.89
P8334,C001,2013-04-12,11950.24,100000,500000,1.02
P8335,C001,2015-08-08,23311.28,100000,500000,0.84
P8336,C001,2014-02-27,18161.86,100000,500000,1.07
P8337,C001,2017-10-03,17763.36,100000,500000,0.85
P8338,C002,2014-11-13,19419.99,200000,1000000,0.97
P8339,C002,2019-08-05,16492.02,200000,1000000,0.91
P8340,C001,2019-05-07,30332.97,100000,500000,1.08
P8341,C001,2013-03-07,114834.13,100000,500000,1.06
P8342,C002,2020-03-19,33679.9,200000,1000000,1.06
P8343,C001,2013-05-20,22239.8,100000,500000,0.97
P8344,C002,2018-03-29,32883.34,200000,1000000,1.16
P8345,C002,2022-03-08,40370.28,200000,1000000,0.97
P8346,C001,2014-12-10,23106.27,100000,500000,1.2
P8347,C001,2013-04-01,31739.24,100000,500000,0.88
P8348,C002,2014-11-17,19994.86,200000,1000000,1.12
P8349,C001,2019-04-27,14155.42,100000,500000,0.84
P8350,C001,2015-09-24,21544.23,100000,500000,1.14
P8351,C002,2022-06-15,86717.37,200000,1000000,1.06
P8352,C002,2018-01-26,31242.83,200000,1000000,1.11
P8353,C002,2020-07-26,17146.21,200000,1000000,0.98
P8354,C002,2015-08-16,14538.22,200000,1000000,1.17
P8355,C001,2023-01-19,29012.69,100000,500000,0.98
P8356,C002,2018-08-25,14465.09,200000,1000000,1.01
P8357,C001,2013-03-08,13876.04,100000,500000,1.07
P8358,C002,2021-08-14,246474.94,200000,1000000,1.14
P8359,C002,2021-02-24,19943.07,200000,1000000,1.03
P8360,C001,2021-06-10,18989.67,100000,500000,0.91
P8361,C001,2016-08-28,25772.38,100000,500000,0.93
P8362,C001,2014-09-19,28296.72,100000,500000,0.91
P8363,C001,2021-04-30,15423.17,100000,500000,0.9
P8364,C001,2015-10-28,26277.54,100000,500000,1.06
P8365,C001,2017-03-21,17257.51,100000,500000,1.03
P8366,C002,2018-10-17,25344.49,200000,1000000,0.88
P8367,C002,2017-12-10,36053.5,200000,1000000,1.05
P8368,C001,2020-02-29,110353.99,100000,500000,0.82
P8369,C002,2021-10-19,15200.87,200000,1000000,0.89
P8370,C002,2019-02-06,19953.55,200000,1000000,0.85
P8371,C002,2022-01-14,19759.87,200000,1000000,0.81
P8372,C002,2021-08-15,16426.67,200000,1000000,1.19
P8373,C002,2021-05-21,14368.55,200000,1000000,0.95
P8374,C001,2014-09-03,29126.76,100000,500000,0.88
P8375,C002,2016-12-17,20993.88,200000,1000000,1.14
P8376,C002,2021-07-08,22735.45,200000,1000000,0.85
P8377,C002,2022-08-15,106267.42,200000,1000000,1.2
P8378,C001,2020-09-22,30718.97,100000,500000,0.81
P8379,C002,2016-06-20,19109.36,200000,1000000,0.86
P8380,C001,2015-08-07,26920.45,100000,500000,1.07
P8381,C002,2016-05-13,22626.43,200000,1000000,1.19
P8382,C001,2022-05-24,22969.89,100000,500000,0.88
P8383,C001,2015-09-12,220822.57,100000,500000,1.18
P8384,C001,2023-06-05,11649.57,100000,500000,1.08
P8385,C001,2017-12-09,23773.62,100000,500000,1.14
P8386,C001,2021-06-11,281361.13,100000,500000,0.88
P8387,C001,2023-09-16,23716.33,100000,500000,0.98
P8388,C002,2020-05-10,24894.62,200000,1000000,0.98
P8389,C002,2014-11-12,24330.82,200000,1000000,1.17
P8390,C001,2023-07-11,18651.83,100000,500000,1.09
P8391,C002,2018-12-17,24656.0,200000,1000000,1.13
P8392,C001,2015-12-03,141960.78,100000,500000,0.89
P8393,C002,2023-01-08,14438.15,200000,1000000,1.14
P8394,C001,2019-09-22,37294.74,100000,500000,0.88
P8395,C001,2015-03-23,15969.9,100000,500000,1.19
P8396,C002,2019-03-25,23255.88,200000,1000000,0.8
P8397,C001,2019-03-14,17517.88,100000,500000,0.9
P8398,C001,2013-07-07,31129.05,100000,500000,1.05
P8399,C001,2023-08-18,33990.24,100000,500000,1.11
P8400,C001,2013-06-24,152528.36,100000,500000,0.85
P8401,C002,2014-02-01,22437.59,200000,1000000,1.12
P8402,C002,2019-01-27,13623.09,200000,1000000,1.04
P8403,C001,2022-01-21,31333.07,100000,500000,1.08
P8404,C002,2014-05-18,18123.36,200000,1000000,0.99
P8405,C001,2022-09-17,16095.93,100000,500000,0.81
P8406,C001,2014-12-30,18865.74,100000,500000,0.95
P8407,C002,2019-08-04,18613.2,200000,1000000,0.91
P8408,C001,2019-08-20,19771.11,100000,500000,0.86
P8409,C001,2015-08-03,13942.34,100000,500000,1.17
P8410,C001,2018-03-21,227353.64,100000,500000,1.19
P8411,C002,2023-02-26,35570.76,200000,1000000,0.93
P8412,C002,2022-05-06,18343.97,200000,1000000,0.94
P8413,C001,2017-12-14,25114.91,100000,500000,1.06
P8414,C002,2013-03-23,16495.09,200000,1000000,1.18
P8415,C002,2015-09-13,19971.4,200000,1000000,1.07
P8416,C002,2019-03-04,11881.02,200000,1000000,1.14
P8417,C002,2013-10-20,16982.48,200000,1000000,1.0
P8418,C001,2015-04-13,20166.48,100000,500000,1.08
P8419,C001,2013-07-04,18748.69,100000,500000,1.0
P8420,C001,2020-01-10,14141.09,100000,500000,1.17
P8421,C001,2013-01-24,23463.56,100000,500000,0.91
P8422,C002,2015-02-25,15469.71,200000,1000000,1.17
P8423,C002,2021-05-16,10966.48,200000,1000000,1.12
P8424,C002,2020-10-31,17879.24,200000,1000000,0.92
P8425,C001,2018-04-16,33995.67,100000,500000,1.01
P8426,C002,2014-01-14,27282.51,200000,1000000,1.06
P8427,C002,2016-09-06,25181.4,200000,1000000,1.04
P8428,C001,2013-11-22,19924.01,100000,500000,1.1
P8429,C002,2013-06-05,28960.33,200000,1000000,1.17
P8430,C001,2021-07-07,15649.17,100000,500000,0.8
P8431,C002,2018-10-10,31014.03,200000,1000000,1.13
P8432,C001,2018-09-05,21012.28,100000,500000,1.1
P8433,C002,2015-04-12,31173.41,200000,1000000,0.99
P8434,C002,2014-08-03,11778.77,200000,1000000,0.97
P8435,C002,2014-01-11,25485.79,200000,1000000,1.16
P8436,C001,2023-08-07,153297.46,100000,500000,1.04
P8437,C001,2023-07-20,26284.09,100000,500000,1.19
P8438,C001,2023-02-06,196962.08,100000,500000,0.93
P8439,C002,2020-03-06,40571.71,200000,1000000,0.87
P8440,C002,2014-11-25,25556.65,200000,1000000,0.81
P8441,C001,2013-11-03,201176.21,100000,500000,1.16
P8442,C001,2016-11-06,15822.05,100000,500000,1.16
P8443,C002,2018-04-24,29522.82,200000,1000000,0.84
P8444,C002,2022-02-14,18682.59,200000,1000000,0.83
P8445,C002,2019-07-02,24367.17,200000,1000000,1.06
P8446,C001,2014-05-13,20182.7,100000,500000,0.9
P8447,C001,2019-02-18,25378.41,100000,500000,1.09
P8448,C002,2013-05-13,18546.44,200000,1000000,0.92
P8449,C001,2021-02-24,40856.41,100000,500000,0.81
P8450,C002,2016-03-03,20082.86,200000,1000000,0.83
P8451,C002,2022-12-28,20123.34,200000,1000000,1.16
P8452,C001,2013-06-15,18786.17,100000,500000,1.09
P8453,C001,2013-01-05,27755.45,100000,500000,0.84
P8454,C002,2020-02-21,22542.55,200000,1000000,1.05
P8455,C002,2015-05-21,25661.92,200000,1000000,1.03
P8456,C002,2015-06-09,33541.85,200000,1000000,0.86
P8457,C002,2013-07-02,29327.94,200000,1000000,0.93
P8458,C001,2020-03-17,27242.46,100000,500000,0.99
P8459,C001,2016-12-08,16282.09,100000,500000,0.87
P8460,C002,2014-07-01,16268.44,200000,1000000,0.99
P8461,C001,2021-05-30,34087.37,100000,500000,1.17
P8462,C002,2018-09-04,17493.91,200000,1000000,0.97
P8463,C002,2014-10-21,173694.94,200000,1000000,1.09
P8464,C002,2020-02-05,15103.96,200000,1000000,0.85
P8465,C001,2019-02-17,31578.73,100000,500000,0.84
P8466,C002,2014-05-17,59881.77,200000,1000000,1.02
P8467,C001,2015-04-02,28236.98,100000,500000,1.19
P8468,C001,2015-05-02,18725.08,100000,500000,0.85
P8469,C001,2020-07-12,23946.07,100000,500000,0.91
P8470,C002,2015-08-01,17044.18,200000,1000000,0.87
P8471,C001,2015-12-31,16630.84,100000,500000,0.94
P8472,C002,2018-04-24,22188.04,200000,1000000,1.2
P8473,C002,2019-04-10,16630.08,200000,1000000,0.88
P8474,C002,2020-09-12,21120.46,200000,1000000,0.97
P8475,C002,2014-09-07,23649.66,200000,1000000,1.03
P8476,C001,2016-11-22,16174.41,100000,500000,1.16
P8477,C002,2015-01-17,19809.14,200000,1000000,0.95
P8478,C002,2016-10-25,25039.23,200000,1000000,0.85
P8479,C001,2016-05-17,45228.62,100000,500000,0.89
P8480,C001,2016-09-22,28973.94,100000,500000,1.16
P8481,C002,2014-07-31,29004.35,200000,1000000,0.81
P8482,C001,2019-07-22,30338.21,100000,500000,1.15
P8483,C001,2019-12-31,300611.8,100000,500000,1.1
P8484,C001,2016-11-09,157400.71,100000,500000,0.98
P8485,C001,2022-11-11,18739.75,100000,500000,1.12
P8486,C002,2017-12-30,28929.28,200000,1000000,0.83
P8487,C002,2014-08-16,23970.28,200000,1000000,1.12
P8488,C001,2023-10-25,16310.96,100000,500000,0.85
P8489,C002,2013-12-24,33254.9,200000,1000000,1.04
P8490,C001,2017-06-11,15594.76,100000,500000,1.16
P8491,C001,2021-04-03,20820.41,100000,500000,1.0
P8492,C001,2019-12-26,42552.0,100000,500000,1.02
P8493,C002,2021-02-13,34029.33,200000,1000000,0.93
P8494,C001,2013-07-28,25411.78,100000,500000,1.16
P8495,C002,2021-09-18,20710.56,200000,1000000,1.09
P8496,C001,2016-11-11,17241.15,100000,500000,1.0
P8497,C001,2023-04-03,21607.27,100000,500000,1.08
P8498,C002,2017-07-27,17485.08,200000,1000000,0.9
P8499,C002,2015-06-05,10685.57,200000,1000000,0.91
P8500,C002,2015-05-22,20766.37,200000,1000000,0.81
P8501,C001,2022-08-24,14589.43,100000,500000,1.04
P8502,C001,2020-12-27,10575.6,100000,500000,0.92
P8503,C002,2019-02-24,25319.92,200000,1000000,1.1
P8504,C002,2022-07-05,21573.13,200000,1000000,0.94
P8505,C001,2020-01-14,41137.39,100000,500000,0.83
P8506,C001,2018-08-12,22045.45,100000,500000,0.93
P8507,C001,2023-04-20,19349.35,100000,500000,0.95
P8508,C002,2022-10-21,17689.59,200000,1000000,1.08
P8509,C001,2021-04-23,245126.56,100000,500000,1.16
P8510,C002,2017-01-31,16971.86,200000,1000000,0.84
P8511,C002,2018-02-11,19995.37,200000,1000000,0.85
P8512,C001,2023-05-22,34916.09,100000,500000,1.0
P8513,C001,2016-04-28,36295.46,100000,500000,1.04
P8514,C002,2019-04-30,20597.07,200000,1000000,0.95
P8515,C001,2018-10-29,16773.77,100000,500000,1.03
P8516,C001,2020-07-16,22339.79,100000,500000,0.83
P8517,C002,2015-10-24,25014.28,200000,1000000,1.15
P8518,C002,2020-09-25,21716.99,200000,1000000,0.84
P8519,C002,2022-10-22,36999.06,200000,1000000,0.84
P8520,C001,2017-11-06,13441.82,100000,500000,1.06
P8521,C001,2016-10-09,11754.88,100000,500000,1.06
P8522,C002,2017-02-04,18570.54,200000,1000000,1.14
P8523,C001,2022-07-08,20095.9,100000,500000,1.06
P8524,C002,2015-06-27,39742.18,200000,1000000,0.83
P8525,C002,2022-03-09,184258.2,200000,1000000,1.17
P8526,C002,2015-08-15,19726.91,200000,1000000,1.06
P8527,C002,2015-08-28,28900.31,200000,1000000,1.13
P8528,C002,2023-04-01,21526.94,200000,1000000,1.11
P8529,C001,2014-07-22,15275.95,100000,500000,1.16
P8530,C001,2014-02-24,17072.28,100000,500000,1.19
P8531,C002,2017-11-20,38207.64,200000,1000000,0.93
P8532,C001,2019-08-16,17489.9,100000,500000,0.99
P8533,C001,2016-03-27,20904.07,100000,500000,0.95
P8534,C002,2018-08-01,21948.74,200000,1000000,1.07
P8535,C001,2022-03-20,161127.42,100000,500000,0.93
P8536,C001,2013-04-06,126809.19,100000,500000,0.88
P8537,C001,2018-10-04,18222.72,100000,500000,1.12
P8538,C002,2020-02-02,23301.78,200000,1000000,0.8
P8539,C001,2014-01-03,20889.92,100000,500000,0.96
P8540,C001,2020-02-02,26781.9,100000,500000,0.87
P8541,C001,2022-11-11,29584.07,100000,500000,1.17
P8542,C001,2021-11-23,20484.97,100000,500000,1.11
P8543,C001,2018-12-26,16421.92,100000,500000,0.81
P8544,C001,2013-08-14,25546.47,100000,500000,0.87
P8545,C001,2020-07-25,28737.03,100000,500000,0.81
P8546,C001,2015-07-23,23343.38,100000,500000,1.15
P8547,C002,2016-05-17,19187.39,200000,1000000,0.99
P8548,C001,2020-12-29,34660.05,100000,500000,0.82
P8549,C002,2015-07-04,13484.47,200000,1000000,1.01
P8550,C001,2021-11-29,166699.3,100000,500000,0.84
P8551,C002,2021-11-23,24771.27,200000,1000000,1.03
P8552,C001,2020-12-11,380190.62,100000,500000,1.05
P8553,C001,2019-09-25,179277.68,100000,500000,1.18
P8554,C001,2023-05-01,21384.99,100000,500000,1.01
P8555,C002,2018-09-29,14750.05,200000,1000000,0.84
P8556,C002,2017-01-31,24672.65,200000,1000000,1.06
P8557,C001,2018-12-02,19819.47,100000,500000,0.97
P8558,C001,2013-12-28,12476.89,100000,500000,1.01
P8559,C002,2016-12-15,13677.12,200000,1000000,1.14
P8560,C002,2022-01-16,33110.74,200000,1000000,1.14
P8561,C002,2023-05-18,32252.7,200000,1000000,1.16
P8562,C002,2016-03-05,26189.56,200000,1000000,0.85
P8563,C001,2019-05-11,17033.0,100000,500000,1.02
P8564,C001,2023-07-18,32209.3,100000,500000,1.03
P8565,C002,2018-09-03,16872.68,200000,1000000,1.17
P8566,C002,2020-06-23,21791.57,200000,1000000,0.96
P8567,C001,2017-10-19,13788.69,100000,500000,1.06
P8568,C001,2021-09-13,22058.61,100000,500000,0.86
P8569,C002,2014-08-09,29887.24,200000,1000000,0.86
P8570,C001,2022-09-07,40754.84,100000,500000,0.91
P8571,C001,2015-11-05,29506.41,100000,500000,0.96
P8572,C001,2014-06-29,137194.77,100000,500000,1.11
P8573,C002,2023-01-25,15840.96,200000,1000000,1.01
P8574,C001,2020-08-19,24580.33,100000,500000,1.08
P8575,C001,2019-10-15,19985.61,100000,500000,1.14
P8576,C001,2016-06-22,28194.27,100000,500000,1.14
P8577,C001,2014-12-08,29588.8,100000,500000,0.88
P8578,C002,2020-04-30,21697.63,200000,1000000,1.07
P8579,C001,2017-12-20,62440.42,100000,500000,0.84
P8580,C001,2021-11-10,19606.62,100000,500000,0.97
P8581,C001,2015-08-28,33536.86,100000,500000,0.84
P8582,C002,2016-02-25,27354.58,200000,1000000,0.93
P8583,C001,2017-12-05,20167.49,100000,500000,0.97
P8584,C002,2014-11-01,35167.28,200000,1000000,1.07
P8585,C002,2019-10-11,30242.2,200000,1000000,0.91
P8586,C001,2018-10-22,17811.25,100000,500000,1.15
P8587,C001,2015-11-01,27541.7,100000,500000,1.17
P8588,C001,2014-09-25,15557.97,100000,500000,1.01
P8589,C001,2015-10-02,28881.26,100000,500000,0.84
P8590,C001,2022-11-16,18336.37,100000,500000,1.1
P8591,C001,2013-02-07,21337.05,100000,500000,1.16
P8592,C001,2021-07-10,22800.26,100000,500000,1.12
P8593,C002,2017-08-10,18553.59,200000,1000000,0.89
P8594,C001,2017-04-27,138224.81,100000,500000,0.98
P8595,C001,2018-04-22,14416.86,100000,500000,1.06
P8596,C001,2019-07-09,62676.17,100000,500000,0.84
P8597,C002,2021-03-02,14611.3,200000,1000000,0.82
P8598,C001,2017-03-15,19497.68,100000,500000,1.06
P8599,C001,2023-12-25,193124.01,100000,500000,0.81
P8600,C002,2018-08-02,20485.66,200000,1000000,0.89
P8601,C001,2016-12-18,16820.04,100000,500000,0.86
P8602,C001,2019-01-18,19925.81,100000,500000,0.87
P8603,C001,2023-07-04,19733.97,100000,500000,0.97
P8604,C002,2017-07-25,18878.78,200000,1000000,1.12
P8605,C002,2019-07-18,16837.93,200000,1000000,0.85
P8606,C002,2016-04-01,20139.14,200000,1000000,1.04
P8607,C001,2023-12-28,8227.78,100000,500000,1.08
P8608,C002,2022-02-09,14416.89,200000,1000000,0.9
P8609,C002,2013-08-06,26028.71,200000,1000000,0.86
P8610,C002,2014-06-09,24736.62,200000,1000000,1.11
P8611,C001,2018-02-02,21636.71,100000,500000,0.93
P8612,C001,2013-01-30,17736.94,100000,500000,1.1
P8613,C002,2018-08-02,27562.84,200000,1000000,1.15
P8614,C002,2013-03-11,16163.15,200000,1000000,0.93
P8615,C001,2015-05-03,12247.45,100000,500000,0.92
P8616,C002,2013-04-23,13681.72,200000,1000000,1.0
P8617,C001,2017-01-04,25269.65,100000,500000,0.89
P8618,C002,2013-05-09,24259.21,200000,1000000,1.15
P8619,C001,2015-06-08,33951.39,100000,500000,1.2
P8620,C002,2022-01-19,17119.65,200000,1000000,1.04
P8621,C002,2020-08-12,30520.96,200000,1000000,1.05
P8622,C001,2022-04-08,7458.23,100000,500000,0.95
P8623,C002,2015-07-14,21980.46,200000,1000000,1.03
P8624,C001,2020-02-11,17674.65,100000,500000,1.1
P8625,C002,2013-01-08,17683.04,200000,1000000,0.99
P8626,C001,2022-07-07,24698.14,100000,500000,1.1
P8627,C002,2020-11-04,16977.13,200000,1000000,1.18
P8628,C001,2021-06-16,24777.78,100000,500000,1.02
P8629,C002,2015-10-20,17130.33,200000,1000000,1.01
P8630,C001,2015-11-30,25674.7,100000,500000,0.87
P8631,C001,2018-12-20,33004.59,100000,500000,1.12
P8632,C001,2020-12-29,18625.49,100000,500000,1.07
P8633,C001,2020-07-20,17974.84,100000,500000,0.84
P8634,C001,2014-10-26,31870.28,100000,500000,1.11
P8635,C002,2015-12-29,22929.08,200000,1000000,1.03
P8636,C001,2015-05-06,12812.93,100000,500000,0.83
P8637,C002,2018-02-14,19305.0,200000,1000000,1.05
P8638,C001,2022-05-16,44511.09,100000,500000,0.91
P8639,C002,2021-09-18,21827.37,200000,1000000,0.83
P8640,C002,2017-08-06,18105.02,200000,1000000,1.0
P8641,C002,2022-07-25,79281.29,200000,1000000,0.87
P8642,C002,2023-09-06,25781.61,200000,1000000,0.93
P8643,C002,2014-08-16,9440.27,200000,1000000,0.99
P8644,C002,2022-08-13,27118.94,200000,1000000,1.19
